Id,Category
2997,2
2998,5
2999,8
3000,2
3001,3
3002,1
3003,5
3004,5
3005,4
3006,10
3007,5
3008,3
3009,4
3010,7
3011,9
3012,6
3013,9
3014,5
3015,0
3016,3
3017,3
3018,5
3019,5
3020,6
3021,0
3022,5
3023,3
3024,7
3025,4
3026,6
3027,2
3028,10
3029,6
3030,5
3031,6
3032,9
3033,5
3034,2
3035,4
3036,1
3037,5
3038,10
3039,0
3040,10
3041,9
3042,10
3043,1
3044,3
3045,3
3046,4
3047,1
3048,5
3049,5
3050,2
3051,0
3052,5
3053,10
3054,6
3055,3
3056,8
3057,9
3058,3
3059,10
3060,8
3061,0
3062,10
3063,9
3064,4
3065,1
3066,7
3067,4
3068,10
3069,5
3070,6
3071,2
3072,6
3073,5
3074,10
3075,8
3076,8
3077,3
3078,0
3079,5
3080,9
3081,10
3082,9
3083,9
3084,10
3085,3
3086,5
3087,2
3088,7
3089,3
3090,9
3091,4
3092,9
3093,9
3094,7
3095,4
3096,5
3097,5
3098,3
3099,0
3100,0
3101,9
3102,5
3103,4
3104,8
3105,3
3106,1
3107,4
3108,8
3109,2
3110,8
3111,9
3112,5
3113,2
3114,9
3115,9
3116,8
3117,8
3118,6
3119,6
3120,5
3121,9
3122,5
3123,4
3124,8
3125,3
3126,9
3127,5
3128,9
3129,10
3130,7
3131,5
3132,4
3133,7
3134,5
3135,4
3136,4
3137,9
3138,1
3139,8
3140,5
3141,6
3142,9
3143,3
3144,10
3145,8
3146,1
3147,10
3148,5
3149,4
3150,5
3151,5
3152,10
3153,0
3154,9
3155,9
3156,4
3157,3
3158,4
3159,9
3160,9
3161,1
3162,3
3163,10
3164,4
3165,7
3166,9
3167,9
3168,3
3169,0
3170,10
3171,9
3172,4
3173,3
3174,3
3175,7
3176,10
3177,4
3178,6
3179,3
3180,5
3181,10
3182,9
3183,8
3184,1
3185,8
3186,9
3187,8
3188,5
3189,7
3190,3
3191,3
3192,9
3193,4
3194,5
3195,4
3196,10
3197,8
3198,2
3199,3
3200,10
3201,3
3202,10
3203,8
3204,7
3205,10
3206,5
3207,6
3208,0
3209,5
3210,4
3211,1
3212,9
3213,5
3214,10
3215,9
3216,9
3217,5
3218,0
3219,9
3220,9
3221,9
3222,8
3223,5
3224,3
3225,3
3226,9
3227,9
3228,5
3229,7
3230,3
3231,4
3232,8
3233,5
3234,7
3235,5
3236,7
3237,0
3238,5
3239,5
3240,9
3241,10
3242,7
3243,8
3244,3
3245,7
3246,10
3247,3
3248,9
3249,7
3250,10
3251,5
3252,0
3253,10
3254,8
3255,9
3256,4
3257,4
3258,5
3259,5
3260,9
3261,5
3262,3
3263,5
3264,0
3265,5
3266,9
3267,8
3268,7
3269,6
3270,5
3271,4
3272,9
3273,5
3274,4
3275,0
3276,5
3277,0
3278,3
3279,9
3280,6
3281,10
3282,3
3283,3
3284,2
3285,10
3286,7
3287,3
3288,4
3289,1
3290,7
3291,9
3292,10
3293,5
3294,10
3295,6
3296,10
3297,10
3298,9
3299,7
3300,3
3301,9
3302,3
3303,0
3304,10
3305,2
3306,3
3307,3
3308,1
3309,2
3310,1
3311,2
3312,1
3313,1
3314,8
3315,4
3316,4
3317,10
3318,3
3319,9
3320,1
3321,4
3322,8
3323,5
3324,5
3325,2
3326,5
3327,5
3328,10
3329,4
3330,10
3331,9
3332,10
3333,8
3334,4
3335,5
3336,9
3337,10
3338,8
3339,5
3340,6
3341,4
3342,2
3343,8
3344,5
3345,5
3346,9
