Id,Category
2997,2
2998,5
2999,8
3000,2
3001,5
3002,1
3003,8
3004,5
3005,4
3006,8
3007,6
3008,0
3009,10
3010,6
3011,1
3012,6
3013,9
3014,4
3015,1
3016,3
3017,5
3018,5
3019,5
3020,6
3021,0
3022,5
3023,0
3024,0
3025,4
3026,2
3027,2
3028,10
3029,3
3030,0
3031,6
3032,9
3033,5
3034,2
3035,4
3036,1
3037,4
3038,10
3039,4
3040,2
3041,9
3042,10
3043,9
3044,7
3045,0
3046,4
3047,1
3048,5
3049,4
3050,2
3051,9
3052,8
3053,10
3054,7
3055,8
3056,3
3057,9
3058,5
3059,8
3060,8
3061,0
3062,7
3063,0
3064,0
3065,9
3066,6
3067,6
3068,10
3069,5
3070,3
3071,2
3072,4
3073,6
3074,4
3075,3
3076,8
3077,0
3078,0
3079,5
3080,6
3081,10
3082,9
3083,1
3084,9
3085,3
3086,5
3087,2
3088,7
3089,3
3090,9
3091,5
3092,9
3093,5
3094,7
3095,4
3096,9
3097,5
3098,3
3099,4
3100,0
3101,9
3102,5
3103,4
3104,8
3105,0
3106,3
3107,9
3108,0
3109,2
3110,9
3111,8
3112,5
3113,10
3114,9
3115,9
3116,1
3117,8
3118,6
3119,2
3120,5
3121,9
3122,5
3123,4
3124,8
3125,3
3126,8
3127,5
3128,1
3129,0
3130,7
3131,6
3132,4
3133,4
3134,5
3135,4
3136,4
3137,9
3138,4
3139,5
3140,5
3141,6
3142,9
3143,3
3144,10
3145,8
3146,10
3147,10
3148,5
3149,0
3150,5
3151,2
3152,0
3153,0
3154,9
3155,9
3156,0
3157,8
3158,4
3159,4
3160,6
3161,1
3162,8
3163,5
3164,9
3165,0
3166,9
3167,9
3168,1
3169,0
3170,5
3171,9
3172,0
3173,10
3174,3
3175,7
3176,10
3177,4
3178,6
3179,0
3180,8
3181,10
3182,9
3183,8
3184,1
3185,8
3186,9
3187,8
3188,5
3189,0
3190,0
3191,3
3192,9
3193,4
3194,2
3195,3
3196,10
3197,8
3198,2
3199,3
3200,10
3201,3
3202,10
3203,9
3204,7
3205,10
3206,2
3207,6
3208,4
3209,5
3210,4
3211,0
3212,9
3213,8
3214,6
3215,9
3216,8
3217,3
3218,8
3219,9
3220,9
3221,9
3222,2
3223,9
3224,3
3225,4
3226,9
3227,9
3228,4
3229,2
3230,3
3231,2
3232,8
3233,5
3234,6
3235,3
3236,2
3237,6
3238,3
3239,2
3240,9
3241,4
3242,6
3243,8
3244,3
3245,7
3246,10
3247,3
3248,9
3249,6
3250,10
3251,5
3252,3
3253,10
3254,8
3255,9
3256,0
3257,2
3258,5
3259,9
3260,9
3261,5
3262,3
3263,5
3264,0
3265,10
3266,9
3267,9
3268,0
3269,6
3270,5
3271,4
3272,9
3273,8
3274,4
3275,8
3276,2
3277,0
3278,0
3279,9
3280,6
3281,10
3282,9
3283,2
3284,9
3285,1
3286,7
3287,3
3288,4
3289,1
3290,7
3291,9
3292,8
3293,2
3294,10
3295,6
3296,8
3297,10
3298,9
3299,7
3300,0
3301,9
3302,7
3303,0
3304,8
3305,2
3306,9
3307,8
3308,8
3309,2
3310,1
3311,9
3312,9
3313,1
3314,8
3315,10
3316,4
3317,9
3318,0
3319,3
3320,1
3321,4
3322,8
3323,5
3324,8
3325,2
3326,5
3327,5
3328,10
3329,4
3330,3
3331,7
3332,8
3333,8
3334,4
3335,5
3336,9
3337,10
3338,1
3339,4
3340,0
3341,4
3342,2
3343,8
3344,3
3345,0
3346,9
