Id,Category
2997,2
2998,4
2999,8
3000,2
3001,0
3002,1
3003,5
3004,1
3005,4
3006,10
3007,1
3008,0
3009,4
3010,9
3011,2
3012,9
3013,9
3014,5
3015,1
3016,0
3017,2
3018,4
3019,5
3020,6
3021,0
3022,5
3023,8
3024,9
3025,4
3026,6
3027,2
3028,10
3029,6
3030,5
3031,6
3032,9
3033,5
3034,8
3035,0
3036,1
3037,0
3038,10
3039,0
3040,10
3041,9
3042,10
3043,1
3044,1
3045,3
3046,0
3047,1
3048,5
3049,4
3050,1
3051,0
3052,1
3053,10
3054,6
3055,9
3056,8
3057,9
3058,3
3059,10
3060,8
3061,0
3062,7
3063,9
3064,4
3065,9
3066,6
3067,4
3068,10
3069,5
3070,2
3071,2
3072,2
3073,2
3074,4
3075,0
3076,8
3077,0
3078,0
3079,5
3080,9
3081,10
3082,9
3083,9
3084,9
3085,3
3086,5
3087,2
3088,6
3089,3
3090,9
3091,4
3092,9
3093,9
3094,3
3095,4
3096,9
3097,5
3098,6
3099,0
3100,0
3101,9
3102,5
3103,8
3104,8
3105,0
3106,0
3107,4
3108,8
3109,5
3110,9
3111,6
3112,5
3113,6
3114,9
3115,9
3116,8
3117,8
3118,6
3119,2
3120,2
3121,5
3122,5
3123,4
3124,8
3125,3
3126,8
3127,5
3128,9
3129,7
3130,6
3131,8
3132,4
3133,7
3134,5
3135,4
3136,4
3137,2
3138,2
3139,5
3140,5
3141,6
3142,9
3143,3
3144,10
3145,8
3146,1
3147,10
3148,4
3149,0
3150,5
3151,2
3152,6
3153,0
3154,9
3155,9
3156,7
3157,2
3158,4
3159,9
3160,8
3161,1
3162,3
3163,10
3164,9
3165,0
3166,9
3167,9
3168,5
3169,0
3170,2
3171,9
3172,1
3173,6
3174,1
3175,7
3176,10
3177,4
3178,6
3179,3
3180,5
3181,0
3182,9
3183,8
3184,2
3185,8
3186,9
3187,8
3188,5
3189,0
3190,6
3191,3
3192,5
3193,4
3194,5
3195,0
3196,10
3197,8
3198,2
3199,3
3200,3
3201,3
3202,10
3203,9
3204,7
3205,10
3206,4
3207,6
3208,0
3209,5
3210,1
3211,1
3212,9
3213,0
3214,6
3215,9
3216,1
3217,2
3218,0
3219,6
3220,9
3221,9
3222,3
3223,1
3224,1
3225,0
3226,9
3227,9
3228,5
3229,7
3230,0
3231,2
3232,8
3233,5
3234,7
3235,2
3236,2
3237,6
3238,5
3239,5
3240,9
3241,10
3242,6
3243,8
3244,3
3245,6
3246,8
3247,3
3248,9
3249,6
3250,10
3251,5
3252,1
3253,9
3254,8
3255,6
3256,4
3257,0
3258,5
3259,4
3260,9
3261,0
3262,3
3263,6
3264,0
3265,0
3266,9
3267,8
3268,8
3269,6
3270,4
3271,4
3272,9
3273,10
3274,4
3275,0
3276,5
3277,0
3278,3
3279,9
3280,6
3281,10
3282,2
3283,2
3284,9
3285,5
3286,7
3287,1
3288,4
3289,1
3290,7
3291,9
3292,5
3293,2
3294,10
3295,6
3296,10
3297,5
3298,9
3299,7
3300,0
3301,9
3302,2
3303,0
3304,10
3305,2
3306,9
3307,2
3308,2
3309,1
3310,1
3311,2
3312,9
3313,1
3314,8
3315,4
3316,4
3317,9
3318,3
3319,9
3320,1
3321,4
3322,2
3323,3
3324,5
3325,2
3326,1
3327,5
3328,10
3329,4
3330,10
3331,9
3332,10
3333,8
3334,4
3335,5
3336,9
3337,10
3338,1
3339,5
3340,6
3341,4
3342,2
3343,8
3344,5
3345,0
3346,9
