Id,Category
2997,2
2998,9
2999,8
3000,2
3001,4
3002,1
3003,5
3004,5
3005,4
3006,10
3007,5
3008,0
3009,4
3010,0
3011,9
3012,6
3013,9
3014,6
3015,1
3016,3
3017,3
3018,5
3019,5
3020,7
3021,2
3022,5
3023,1
3024,7
3025,4
3026,6
3027,2
3028,10
3029,6
3030,5
3031,6
3032,9
3033,5
3034,2
3035,0
3036,1
3037,3
3038,10
3039,4
3040,4
3041,9
3042,8
3043,1
3044,1
3045,3
3046,0
3047,1
3048,5
3049,7
3050,1
3051,0
3052,2
3053,10
3054,5
3055,1
3056,8
3057,9
3058,9
3059,10
3060,8
3061,0
3062,10
3063,9
3064,4
3065,1
3066,7
3067,3
3068,3
3069,5
3070,3
3071,8
3072,3
3073,0
3074,9
3075,3
3076,4
3077,3
3078,3
3079,2
3080,9
3081,10
3082,9
3083,9
3084,9
3085,3
3086,5
3087,2
3088,0
3089,3
3090,9
3091,4
3092,9
3093,5
3094,7
3095,4
3096,4
3097,5
3098,6
3099,4
3100,3
3101,9
3102,5
3103,8
3104,2
3105,0
3106,3
3107,9
3108,8
3109,9
3110,8
3111,10
3112,5
3113,2
3114,9
3115,9
3116,1
3117,8
3118,6
3119,8
3120,6
3121,4
3122,2
3123,4
3124,8
3125,3
3126,2
3127,5
3128,1
3129,0
3130,7
3131,3
3132,4
3133,7
3134,5
3135,9
3136,6
3137,5
3138,2
3139,5
3140,5
3141,7
3142,9
3143,9
3144,10
3145,8
3146,1
3147,10
3148,2
3149,1
3150,5
3151,2
3152,0
3153,2
3154,9
3155,9
3156,4
3157,4
3158,4
3159,9
3160,8
3161,1
3162,5
3163,10
3164,4
3165,0
3166,9
3167,9
3168,2
3169,4
3170,2
3171,9
3172,4
3173,7
3174,2
3175,7
3176,10
3177,4
3178,9
3179,3
3180,5
3181,2
3182,9
3183,8
3184,1
3185,1
3186,9
3187,2
3188,5
3189,6
3190,6
3191,3
3192,9
3193,4
3194,4
3195,4
3196,10
3197,8
3198,2
3199,3
3200,10
3201,3
3202,10
3203,9
3204,7
3205,10
3206,10
3207,6
3208,2
3209,5
3210,4
3211,1
3212,9
3213,2
3214,10
3215,9
3216,1
3217,2
3218,10
3219,2
3220,9
3221,9
3222,2
3223,2
3224,1
3225,4
3226,9
3227,5
3228,9
3229,6
3230,7
3231,4
3232,8
3233,2
3234,7
3235,0
3236,2
3237,0
3238,8
3239,5
3240,9
3241,10
3242,6
3243,1
3244,0
3245,6
3246,10
3247,3
3248,9
3249,7
3250,10
3251,5
3252,2
3253,8
3254,5
3255,9
3256,4
3257,4
3258,2
3259,3
3260,9
3261,5
3262,8
3263,6
3264,5
3265,10
3266,9
3267,8
3268,7
3269,9
3270,5
3271,4
3272,9
3273,10
3274,4
3275,2
3276,4
3277,0
3278,4
3279,9
3280,6
3281,10
3282,9
3283,3
3284,9
3285,8
3286,7
3287,3
3288,4
3289,1
3290,7
3291,9
3292,10
3293,2
3294,10
3295,3
3296,10
3297,10
3298,9
3299,7
3300,3
3301,9
3302,1
3303,0
3304,10
3305,2
3306,9
3307,0
3308,8
3309,2
3310,1
3311,2
3312,9
3313,3
3314,5
3315,4
3316,4
3317,10
3318,9
3319,9
3320,1
3321,4
3322,2
3323,4
3324,2
3325,2
3326,5
3327,5
3328,10
3329,4
3330,5
3331,9
3332,8
3333,8
3334,4
3335,5
3336,9
3337,10
3338,1
3339,5
3340,7
3341,4
3342,2
3343,8
3344,2
3345,3
3346,9
